Depth (ft),SP,DT (edited)
14710,-33.86878376,85.16835932
14710.5,-33.80687177,87.77850114
14711,-34.13699142,90.15414962
14711.5,-34.64902385,88.92197166
14712,-35.12778252,87.28680504
14712.5,-35.50056305,86.07170874
14713,-35.84824306,84.4606229
14713.5,-36.27251454,83.19561975
14714,-36.75142458,81.6488549
14714.5,-37.12027025,80.31665129
14715,-37.19575729,78.85600455
14715.5,-36.9163831,76.95883134
14716,-36.37818491,76.95883134
14716.5,-35.7634365,78.95086321
14717,-35.22207333,80.14608234
14717.5,-34.7889932,79.6812749
14718,-34.37656161,79.21646746
14718.5,-33.8605951,78.75166003
14719,-33.21342098,78.28685259
14719.5,-32.58633969,81.07569721
14720,-32.2429805,85.72377158
14720.5,-32.37671075,85.72377158
14721,-32.97360439,83.06772908
14721.5,-33.84029041,81.07569721
14722,-34.75326815,77.75564409
14722.5,-35.56851033,77.75564409
14723,-36.20706329,78.0876494
14723.5,-36.59194272,78.33665339
14724,-36.65339519,78.58565737
14724.5,-36.39994907,78.83466135
14725,-35.96336553,79.08366534
14725.5,-35.55457769,79.83067729
14726,-35.35927388,80.57768924
14726.5,-35.44823329,81.3247012
14727,-35.74575445,82.07171315
14727.5,-36.0671848,83.06772908
14728,-36.21926436,83.06772908
14728.5,-36.11603609,80.57768924
14729,-35.81813743,79.08366534
14729.5,-35.45468737,77.58964143
14730,-35.10596879,75.09960159
14730.5,-34.75920878,75.09960159
14731,-34.38621001,77.04736609
14731.5,-34.0378734,78.50818946
14732,-33.84178125,80.94289509
14732.5,-33.90167097,80.94289509
14733,-34.1947805,79.88047809
14733.5,-34.58219883,78.81806109
14734,-34.92523431,78.81806109
14734.5,-35.19881745,79.48207171
14735,-35.48285378,79.88047809
14735.5,-35.8363336,79.08366534
14736,-36.17893967,77.75564409
14736.5,-36.30814137,77.75564409
14737,-36.04608457,79.08366534
14737.5,-35.37597441,80.07968127
14738,-34.44953772,81.07569721
14738.5,-33.48043085,82.07171315
14739,-32.64222512,83.06772908
14739.5,-32.04147876,84.39575033
14740,-31.73537463,84.39575033
14740.5,-31.72745244,82.73572377
14741,-31.9395138,81.73970784
14741.5,-32.22812545,80.41168659
14742,-32.47197762,80.41168659
14742.5,-32.65869075,81.29703409
14743,-32.86911142,81.82824259
14743.5,-33.161166,82.53652058
14744,-33.46979081,82.53652058
14744.5,-33.6311298,81.45750332
14745,-33.519614,80.81009296
14745.5,-33.15942477,80.1626826
14746,-32.69563668,79.08366534
14746.5,-32.25215461,79.08366534
14747,-31.83746028,79.93359894
14747.5,-31.39644491,80.57104914
14748,-30.94489475,81.20849934
14748.5,-30.6271879,81.84594954
14749,-30.6190467,82.48339973
14749.5,-30.97206096,83.33333333
14750,-31.5515402,83.33333333
14750.5,-32.12272143,82.17131474
14751,-32.49989223,81.47410359
14751.5,-32.63479015,80.77689243
14752,-32.5998506,79.61487384
14752.5,-32.50706428,79.61487384
14753,-32.43324344,80.23461709
14753.5,-32.39384048,80.70201173
14754,-32.36343583,81.15703263
14754.5,-32.31443437,81.64077308
14755,-32.24723786,82.08255058
14755.5,-32.18657209,82.57099064
14756,-32.1523671,83.3274461
14756.5,-32.13312699,83.33933697
14757,-32.09803262,82.40367247
14757.5,-32.04493765,81.47543258
14758,-32.03780753,81.46866035
14758.5,-32.18979006,82.28532803
14759,-32.58291751,82.72546288
14759.5,-33.18646566,83.26279749
14760,-33.86460941,83.66394901
14760.5,-34.48917209,84.22887749
14761,-35.05748302,84.62350853
14761.5,-35.68402757,83.02788845
14762,-36.4426947,81.39442231
14762.5,-37.2155737,79.76095618
14763,-37.72474889,78.12749004
14763.5,-37.74477711,76.4940239
14764,-37.29346202,73.77158035
14764.5,-36.60777437,73.77158035
14765,-35.93508572,76.16201859
14765.5,-35.35264139,78.55245684
14766,-34.79560373,78.68525896
14766.5,-34.23027675,78.81806109
14767,-33.76854603,79.74767596
14767.5,-33.5972651,80.44488712
14768,-33.8054877,81.14209827
14768.5,-34.29509921,81.83930943
14769,-34.8689951,82.53652058
14769.5,-35.40288894,81.6998672
14770,-35.92278267,80.86321381
14770.5,-36.50994956,80.02656042
14771,-37.13244156,79.18990704
14771.5,-37.58375377,78.35325365
14772,-37.61938299,76.95883134
14772.5,-37.15048014,76.95883134
14773,-36.32583623,78.55245684
14773.5,-35.42260619,79.74767596
14774,-34.64629913,81.73970784
14774.5,-34.00715563,81.73970784
14775,-33.35543853,82.27091633
14775.5,-32.54578695,83.06772908
14776,-31.63539333,83.06772908
14776.5,-30.98371682,87.30079681
14777,-31.11663673,89.84063745
14777.5,-32.36494991,92.38047809
14778,-34.50947278,96.61354582
14778.5,-36.78070599,96.61354582
14779,-38.29752715,83.73173971
14779.5,-38.62656069,70.8499336
14780,-37.98931968,70.8499336
14780.5,-36.96792927,79.39907039
14781,-36.03209091,84.52855246
14781.5,-35.30560698,89.65803453
14782,-34.67546556,98.20717131
14782.5,-34.00821833,98.20717131
14783,-33.242909,101.3944223
14783.5,-32.37922625,103.7848606
14784,-31.48740013,107.7689243
14784.5,-30.73710324,107.7689243
14785,-30.34651586,107.7689243
14785.5,-30.43833199,107.6693227
14786,-30.9494186,107.5033201
14786.5,-31.6934884,107.5033201
14787,-32.48824942,96.74634794
14787.5,-33.2001802,85.98937583
14788,-33.71464174,85.98937583
14788.5,-33.91762968,87.0960602
14789,-33.75713269,87.76007083
14789.5,-33.30100081,88.64541833
14790,-32.70460657,80.94289509
14790.5,-32.11638814,73.24037185
14791,-31.61842071,73.77158035
14791.5,-31.23814062,82.40371846
14792,-30.97893419,91.03585657
14792.5,-30.82203742,99.66799469
14793,-30.71702243,108.3001328
14793.5,-30.61291864,114.1434263
14794,-30.48894925,114.1434263
14794.5,-30.36034807,98.53917663
14795,-30.24113845,89.17662683
14795.5,-30.11795108,76.69322709
14796,-29.97563813,76.69322709
14796.5,-29.83485405,80.89862771
14797,-29.73998167,83.42186808
14797.5,-29.68477464,86.78618858
14798,-29.5889971,86.78618858
14798.5,-29.39463359,81.30810093
14799,-29.21062625,78.02124834
14799.5,-29.32655163,82.40371846
14800,-30.01413717,86.78618858
14800.5,-31.27452429,91.1686587
14801,-32.80797099,95.55112882
14801.5,-34.26767779,92.89508632
14802,-35.55084261,90.23904382
14802.5,-36.81951318,87.58300133
14803,-38.23902473,84.92695883
14803.5,-39.73415703,63.94422311
14804,-41.03007488,63.94422311
14804.5,-41.91505387,72.07835325
14805,-42.43219191,76.95883134
14805.5,-42.81140796,74.66799469
14806,-43.24918376,72.37715803
14806.5,-43.77914475,70.08632138
14807,-44.32214201,67.79548473
14807.5,-44.82075553,64.74103586
14808,-45.29997922,64.87383798
14808.5,-45.80807562,65.00664011
14809,-46.33156723,67.6626826
14809.5,-46.80972003,69.65471448
14810,-47.22878014,71.64674635
14810.5,-47.6833143,73.63877822
14811,-48.29529879,75.63081009
14811.5,-49.0166451,76.16201859
14812,-49.53616394,76.16201859
14812.5,-49.45106339,69.52191235
14813,-48.64123502,65.53784861
14813.5,-47.48414367,64.99003984
14814,-46.65951544,64.44223108
14814.5,-46.66074819,63.89442231
14815,-47.45865648,63.34661355
14815.5,-48.62595033,62.61620186
14816,-49.76428296,62.61620186
14816.5,-50.78829108,63.01460823
14817,-51.82266433,63.25365206
14817.5,-52.91133585,63.49269588
14818,-53.89688553,63.73173971
14818.5,-54.57768218,63.97078353
14819,-54.91462623,64.20982736
14819.5,-55.050269,63.57237716
14820,-55.15585808,62.93492696
14820.5,-55.29810519,62.29747676
14821,-55.4528249,61.66002656
14821.5,-55.59072993,61.02257636
14822,-55.71955725,59.96015936
14822.5,-55.85872018,59.96015936
14823,-55.99402919,63.54581673
14823.5,-56.07079251,67.1314741
14824,-56.02210784,67.1314741
14824.5,-55.80020926,112.9482072
14825,-55.39995609,140.438247
14825.5,-54.86998112,177.0916335
14826,-54.29556326,177.0916335
14826.5,-53.75824886,161.7245305
14827,-53.30423972,152.5042686
14827.5,-52.9337413,143.2840068
14828,-52.61734244,134.063745
14828.5,-52.3125343,124.8434832
14829,-51.98263603,115.6232214
14829.5,-51.61578367,106.4029596
14830,-51.24833784,91.03585657
14830.5,-50.94957515,91.03585657
14831,-50.76470665,92.62948207
14831.5,-50.67721851,93.8247012
14832,-50.61837828,95.81673307
14832.5,-50.5173776,95.81673307
14833,-50.35137083,87.84860558
14833.5,-50.15820686,89.44223108
14834,-50.00516614,92.09827357
14834.5,-49.93430109,92.09827357
14835,-49.90026965,88.64541833
14835.5,-49.71913225,85.19256308
14836,-49.11201216,85.19256308
14836.5,-47.87780992,91.1686587
14837,-46.12342774,94.75431607
14837.5,-44.33139395,106.5073041
14838,-43.12810299,118.2602922
14838.5,-42.88273617,130.0132802
14839,-43.47576083,141.7662683
14839.5,-44.45044322,157.436919
14840,-45.39737736,157.436919
14840.5,-46.2094171,145.6691752
14841,-47.00396797,138.6085289
14841.5,-47.86552404,131.5478825
14842,-48.69344014,124.4872362
14842.5,-49.29634215,117.4265899
14843,-49.58056022,110.3659436
14843.5,-49.62782085,103.3052973
14844,-49.60145533,96.24465103
14844.5,-49.60498674,89.18400472
14845,-49.63414256,82.12335842
14845.5,-49.63261931,72.70916335
14846,-49.58994475,72.70916335
14846.5,-49.5731593,76.19521912
14847,-49.64345163,78.28685259
14847.5,-49.74517906,78.28685259
14848,-49.68790757,78.28685259
14848.5,-49.2687003,76.37782205
14849,-48.43141671,75.23240372
14849.5,-47.31992532,74.08698539
14850,-46.16032775,72.17795485
14850.5,-45.09309449,72.17795485
14851,-44.11306265,66.33466135
14851.5,-43.1319899,60.49136786
14852,-42.09277609,60.88977424
14852.5,-41.01862479,61.28818061
14853,-39.97361098,68.14077025
14853.5,-38.98340764,73.28021248
14854,-38.00070936,78.41965471
14854.5,-36.94591384,83.51663179
14855,-35.7956572,88.82718193
14855.5,-34.63640502,95.36197108
14856,-33.6260941,95.77916947
14856.5,-32.89197939,94.99547712
14857,-32.45191735,95.22517678
14857.5,-32.22035224,94.59709149
14858,-32.06793046,94.8736745
14858.5,-31.89287239,95.68091483
14859,-31.67262757,96.39707409
14859.5,-31.48599748,96.92758847
14860,-31.48234674,97.96665231
14860.5,-31.79229845,97.92816823
14861,-32.4268676,97.08809879
14861.5,-33.25771636,96.35859929
14862,-34.11011703,95.33543224
14862.5,-34.88678366,95.22889407
14863,-35.61078966,95.62267714
14863.5,-36.35552588,95.66741216
14864,-37.14388465,96.17717886
14864.5,-37.92788153,95.97550796
14865,-38.65582099,94.87243441
14865.5,-39.36063045,93.63221643
14866,-40.14003099,92.23277055
14866.5,-41.03062029,91.96413089
14867,-41.89967673,92.49863484
14867.5,-42.48668768,93.48732265
14868,-42.59259244,94.96886988
14868.5,-42.2485521,96.00250985
14869,-41.69749452,97.43436149
14869.5,-41.19447908,98.92652169
14870,-40.82187981,97.01195219
14870.5,-40.48297955,95.01992032
14871,-40.05957674,95.55112882
14871.5,-39.56200465,95.94953519
14872,-39.13332852,96.61354582
14872.5,-38.92947309,96.61354582
14873,-39.00123106,91.23505976
14873.5,-39.27444181,87.20119522
14874,-39.62348586,83.16733068
14874.5,-39.95931685,79.13346614
14875,-40.2667187,75.09960159
14875.5,-40.57585339,75.63081009
14876,-40.90453684,75.63081009
14876.5,-41.23322049,78.95086321
14877,-41.53515041,80.94289509
14877.5,-41.82359637,82.97645587
14878,-42.15149145,84.15176524
14878.5,-42.54352,95.56698823
14879,-42.92666924,103.9021731
14879.5,-43.15026089,102.9086355
14880,-43.1010826,103.0346182
14880.5,-42.80606286,102.4343903
14881,-42.40456183,102.2089548
14881.5,-42.02112684,103.6678011
14882,-41.67272135,104.9863104
14882.5,-41.31428471,106.5981166
14883,-40.95508587,107.8301842
14883.5,-40.69836194,109.4653031
14884,-40.65242245,111.687725
14884.5,-40.81814332,111.7969953
14885,-41.08417729,111.7683004
14885.5,-41.3320568,111.8525896
14886,-41.53044434,112.0185923
14886.5,-41.72235225,112.0185923
14887,-41.93520773,109.5396193
14887.5,-42.12451091,107.6803896
14888,-42.20536641,104.5816733
14888.5,-42.13063943,104.5816733
14889,-41.92903609,104.1567065
14889.5,-41.67352743,103.8379814
14890,-41.42387209,103.5192563
14890.5,-41.19975087,103.2005312
14891,-40.99266993,102.8818061
14891.5,-40.78691573,102.4568393
14892,-40.56952514,102.4568393
14892.5,-40.33279747,105.1128818
14893,-40.08126457,106.7065073
14893.5,-39.83706853,102.1646746
14894,-39.63208632,97.62284197
14894.5,-39.4942519,93.0810093
14895,-39.44263923,88.53917663
14895.5,-39.49142354,83.99734396
14896,-39.64706251,76.42762284
14896.5,-39.89625343,76.42762284
14897,-40.19792393,75.01106684
14897.5,-40.50191271,73.94864985
14898,-40.77820995,72.17795485
14898.5,-41.03145434,72.17795485
14899,-41.28499974,74.97374265
14899.5,-41.55494456,77.0705835
14900,-41.8355816,79.16742436
14900.5,-42.10895612,81.26426521
14901,-42.36524906,83.33333333
14901.5,-42.61556831,81.21438057
14902,-42.88559926,79.12312654
14902.5,-43.18081289,77.03187251
14903,-43.46748023,74.94061848
14903.5,-43.68284535,72.84936445
14904,-43.77722966,70.75811042
14904.5,-43.75251581,68.66685638
14905,-43.63253205,66.57560235
14905.5,-43.43937579,63.94422311
14906,-43.20588765,63.94422311
14906.5,-42.98601575,63.94422311
14907,-42.78378166,77.75564409
14907.5,-42.44836363,76.16699867
14908,-41.73862234,74.71314741
14908.5,-40.66035965,73.25929615
14909,-39.8097967,71.80544489
14909.5,-40.24528541,70.05312085
14910,-42.76117107,75.23240372
14910.5,-47.10477741,81.74966799
14911,-51.91705984,87.31739708
14911.5,-55.58264317,88.46613546
14912,-57.30110478,89.4687915
14912.5,-57.46409138,90.47144754
14913,-57.09464068,91.30146082
14913.5,-56.9696612,91.83266932
14914,-57.20776635,92.09827357
14914.5,-57.51552032,92.09827357
14915,-57.65356176,92.62948207
14915.5,-57.63579007,93.59096946
14916,-57.59039694,94.39309429
14916.5,-57.56148775,95.19521912
14917,-57.48000681,95.99734396
14917.5,-57.27675323,96.87915007
14918,-56.972509,97.41035857
14918.5,-56.64293463,97.41035857
14919,-56.3431864,97.67596282
14919.5,-56.06905245,99.93492696
14920,-55.78150745,101.7397078
14920.5,-55.47291447,103.5444887
14921,-55.18394182,105.3492696
14921.5,-54.9747556,107.2377158
14922,-54.87721481,101.6918991
14922.5,-54.87402971,95.87649402
14923,-54.91903765,90.06108898
14923.5,-54.97370028,84.13014608
14924,-55.02486298,88.84727756
14924.5,-55.07444261,93.66002656
14925,-55.12274137,96.87915007
14925.5,-55.16709273,95.27755644
14926,-55.21291082,94.07436919
14926.5,-55.27222889,92.09827357
14927,-55.34454804,92.09827357
14927.5,-55.40023648,96.54493139
14928,-55.39161462,99.82027446
14928.5,-55.28727118,105.1128818
14929,-55.09746555,105.1128818
14929.5,-54.86465598,101.3936255
14930,-54.63153557,98.7065073
14930.5,-54.4149429,96.01938911
14931,-54.20815197,93.33227092
14931.5,-53.99895835,90.64515272
14932,-53.78077749,87.31739708
14932.5,-53.55594,90.67729084
14933,-53.332291,95.08897742
14933.5,-53.11923585,99.00398406
14934,-52.91731511,99.67330677
14934.5,-52.70977483,100.2749004
14935,-52.47693936,100.876494
14935.5,-52.22458518,101.3944223
14936,-51.99340985,100.4807437
14936.5,-51.82579056,99.67861886
14937,-51.7260953,98.87649402
14937.5,-51.6685177,98.20717131
14938,-51.64955193,98.5811421
14938.5,-51.71561415,98.90199203
14939,-51.93144313,99.22284197
14939.5,-52.31964147,99.5436919
14940,-52.84168209,99.86454183
14940.5,-53.42599184,100.3320053
14941,-53.99248316,100.3320053
14941.5,-54.45416003,99.24900398
14942,-54.73074308,98.47277556
14942.5,-54.79509703,98.65205843
14943,-54.70435572,98.85258964
14943.5,-54.55997732,99.05312085
14944,-54.42839284,99.25365206
14944.5,-54.31134539,99.53519256
14945,-54.19605325,99.53519256
14945.5,-54.11418942,78.28685259
14946,-54.13498392,83.89641434
14946.5,-54.3027769,88.30810093
14947,-54.59316114,92.71978752
14947.5,-54.92613611,95.81673307
14948,-55.20714568,96.29393537
14948.5,-55.36445593,96.66157592
14949,-55.36913788,97.02921647
14949.5,-55.24297381,97.39685702
14950,-55.04549978,97.76449757
14950.5,-54.83907446,98.13213811
14951,-54.65980095,98.73837981
14951.5,-54.5176628,98.73837981
14952,-54.41937886,98.50132802
14952.5,-54.37908945,98.32586321
14953,-54.4024123,98.15039841
14953.5,-54.46854781,97.9749336
14954,-54.54124881,97.79946879
14954.5,-54.59524915,97.62400398
14955,-54.63670897,97.44853918
14955.5,-54.69085058,97.27307437
14956,-54.76978469,97.09760956
14956.5,-54.85129254,96.87915007
14957,-54.88912531,97.03054449
14957.5,-54.84708896,97.2310757
14958,-54.72380086,97.43160691
14958.5,-54.54697968,97.67596282
14959,-54.35054495,97.57149181
14959.5,-54.16151537,97.43780434
14960,-54.00593813,97.30411687
14960.5,-53.91383164,97.14475432
14961,-53.90421988,96.87915007
14961.5,-53.9663972,96.87915007
14962,-54.06273872,96.87915007
14962.5,-54.15699523,96.99535193
14963,-54.23799255,97.09561753
14963.5,-54.31472928,97.19588313
14964,-54.39320184,97.29614874
14964.5,-54.46867601,97.41035857
14965,-54.54032994,97.67596282
14965.5,-54.62139522,97.67596282
14966,-54.72352324,97.67596282
14966.5,-54.82958352,96.78486056
14967,-54.88746283,96.04957946
14967.5,-54.83980894,95.31429836
14968,-54.66673166,94.75431607
14968.5,-54.40804803,95.49933599
14969,-54.14790836,96.10092961
14969.5,-53.97045653,96.70252324
14970,-53.91981795,97.30411687
14970.5,-53.98588807,97.90571049
14971,-54.12327649,98.50730412
14971.5,-54.28429723,99.10889774
14972,-54.43843211,99.71049137
14972.5,-54.5714567,100.3320053
14973,-54.68222169,99.50796813
14973.5,-54.78884529,98.65571049
14974,-54.926461,97.80345286
14974.5,-55.11427491,96.95119522
14975,-55.31062235,95.81673307
14975.5,-55.41064843,96.29960159
14976,-55.31208442,97.02151394
14976.5,-54.99775069,97.74342629
14977,-54.55107583,98.46533865
14977.5,-54.08815665,99.187251
14978,-53.67209206,99.90916335
14978.5,-53.29264985,100.5976096
14979,-52.91082838,100.8632138
14979.5,-52.50993704,100.1394422
14980,-52.10057874,99.13678619
14980.5,-51.69341777,98.13413015
14981,-51.2860809,97.1314741
14981.5,-50.87797047,96.12881806
14982,-50.48083956,95.12616202
14982.5,-50.1012977,94.22310757
14983,-49.7169192,94.88446215
14983.5,-49.29132684,95.48605578
14984,-48.82853433,96.0876494
14984.5,-48.41011317,96.68924303
14985,-48.16106927,97.41035857
14985.5,-48.15728567,97.28984064
14986,-48.36018764,97.09377468
14986.5,-48.64477292,97.03022196
14987,-48.89982901,96.79871123
14987.5,-49.10573969,96.64943339
14988,-49.31790677,96.57932328
14988.5,-49.57964468,96.37767964
14989,-49.8563995,96.47956224
14989.5,-50.05488455,96.65990611
14990,-50.10321698,96.75790675
14990.5,-50.00954417,96.91705762
14991,-49.84787856,97.03509091
14991.5,-49.69330706,97.17591597
14992,-49.57204057,97.30839344
14992.5,-49.46625925,97.40840807
14993,-49.35384557,97.41244867
14993.5,-49.23392223,97.37814349
14994,-49.1143319,97.34846949
14994.5,-48.99226269,97.31159839
14995,-48.85840115,97.28259688
14995.5,-48.72172068,97.24215692
14996,-48.62149489,97.21999927
14996.5,-48.60063313,97.16891349
14997,-48.6691422,97.15986161
14997.5,-48.79485503,97.12460232
14998,-48.93051608,97.16918008
14998.5,-49.05587473,97.44399646
14999,-49.18037667,97.70203909
14999.5,-49.31048397,97.84345945
15000,-49.42731461,98.09827233
15000.5,-49.51389449,98.18716198
15001,-49.60104127,97.6061818
15001.5,-49.75303876,97.13191678
15002,-49.97213571,96.67020806
15002.5,-50.11442768,96.34794157
15003,-49.94074571,96.76015936
15003.5,-49.3066741,97.07675963
15004,-48.32372892,97.39335989
